00:23:31	2008-10-25	2015-11-15
00:25:91	2010-01-05	2015-09-27
1C:35:F1	2011-03-17	2015-09-27
80:07:A2	2013-01-09	2015-09-27
24:1E:EB	2015-09-27	2015-09-27
00:01:68	2000-11-09	2015-09-27
C0:A3:6E	2020-05-01	2020-05-01
68:F0:D0	2021-05-12	2021-05-12
1C:DF:0F	2010-08-15	2015-09-27
00:20:DF	1980-01-01	2015-09-27
00:09:AD	2002-06-05	2015-09-27
00:17:46	2006-02-04	2015-09-27
70:B9:BB	2021-07-09	2021-07-09
00:A0:CC	1980-01-01	2015-09-27
00:16:21	2005-10-13	2015-09-27
40:EF:4C	2010-01-05	2015-09-27
2C:50:89	2014-08-20	2015-09-27
00:90:C6	2000-11-09	2015-09-27
00:04:B6	2000-12-04	2015-09-27
00:1E:E1	2007-12-31	2015-09-27
20:BF:DB	2010-01-05	2015-09-27
28:93:FE	2010-02-21	2015-09-27
A4:29:40	2013-07-12	2015-09-27
54:09:8D	2014-08-20	2015-09-27
00:20:2D	1980-01-01	2015-09-27
00:06:14	2001-06-04	2015-09-27
00:0D:E4	2004-02-12	2015-09-27
00:14:20	2005-03-22	2015-09-27
88:97:DF	2010-04-27	2015-09-27
BC:4C:C4	2015-01-23	2015-09-27
CC:1B:E0	2015-08-11	2016-04-27
00:09:3C	2002-06-05	2015-09-27
24:94:42	2010-11-24	2015-09-27
00:01:B6	2000-11-09	2015-09-27
0C:8F:FF	2017-05-23	2017-05-23
00:24:6A	2008-12-03	2015-09-27
00:08:2A	2001-12-14	2015-09-27
00:0F:BB	2004-04-03	2015-09-27
00:18:FB	2006-07-14	2015-09-27
00:21:92	2008-10-25	2015-09-27
D0:BB:80	2010-07-26	2015-09-27
34:00:8A	2017-05-23	2017-05-23
44:C6:5D	2019-12-20	2019-12-20
00:10:90	1997-11-14	2015-09-27
00:40:1C	2000-11-09	2015-09-27
6C:60:EB	2017-02-21	2017-02-21
00:1E:56	2007-10-04	2015-09-27
7C:82:2D	2013-01-09	2015-09-27
A8:29:4C	2013-03-10	2015-09-27
04:FF:51	2010-11-24	2015-09-27
2C:9E:5F	2010-11-24	2016-05-19
68:84:70	2011-05-07	2015-09-27
AC:54:EC	2011-08-05	2015-09-27
F4:4C:70	2017-07-01	2017-07-01
A4:DA:22	2017-11-12	2017-11-12
00:0F:AF	2004-04-03	2015-09-27
E8:66:C4	2015-01-23	2016-06-11
38:8C:50	2017-02-21	2017-02-21
4C:E5:AE	2018-08-24	2018-09-06
00:03:5C	2000-11-09	2015-09-27
BC:28:46	2011-03-17	2015-09-27
90:56:92	2013-03-10	2015-09-27
98:8D:46	2020-04-18	2020-04-18
B4:19:74	2022-02-17	2022-02-17
00:1F:D8	2008-02-02	2015-09-27
18:EE:69	2014-11-11	2015-09-27
D8:5D:E2	2014-11-11	2015-10-12
00:87:64	2018-12-18	2018-12-18
00:01:44	2000-11-09	2017-07-26
00:0B:02	2002-10-14	2015-09-27
00:0E:F2	2004-02-12	2015-09-27
54:E0:32	2013-01-09	2016-02-10
00:0D:C4	2004-02-12	2015-09-27
00:16:4B	2005-10-29	2015-09-27
00:17:F6	2006-04-15	2015-09-27
18:88:57	2013-03-28	2015-09-27
64:2B:8A	2017-05-23	2017-05-23
F4:C7:AA	2021-01-14	2021-01-14
00:80:AC	1980-01-01	2015-09-27
00:04:6D	2000-12-04	2015-09-27
00:1D:A4	2007-08-18	2015-09-27
A0:DD:E5	2010-06-10	2015-09-27
74:56:12	2010-11-24	2016-05-19
EC:88:92	2014-10-13	2015-10-25
C0:F9:45	2016-06-11	2016-06-11
0C:F3:46	2017-12-10	2017-12-10
00:03:02	2000-11-09	2015-09-27
00:08:60	2001-12-14	2015-09-27
00:1A:7B	2006-11-29	2015-09-27
7C:EB:EA	2012-05-26	2015-09-27
00:08:66	2001-12-14	2015-09-27
00:23:CC	2008-10-25	2015-11-15
1C:48:40	2014-05-27	2015-09-27
24:6E:96	2015-05-03	2015-10-25
00:08:C6	2002-06-05	2015-09-27
00:0D:B6	2003-06-30	2015-11-15
34:26:06	2015-05-12	2015-09-27
9C:5A:81	2021-03-03	2021-05-13
28:36:13	2021-06-15	2021-06-15
00:1C:7A	2007-05-13	2015-09-27
F4:54:33	2012-05-26	2015-09-27
88:C0:8B	2020-04-09	2020-04-09
00:50:75	2000-11-09	2015-09-27
C0:D0:44	2010-03-14	2015-10-25
1C:67:58	2016-01-02	2016-01-02
00:30:26	2000-11-09	2015-09-27
00:A0:AC	2000-11-09	2015-09-27
70:58:12	2010-01-05	2017-05-23
D4:61:32	2014-07-13	2015-09-27
7C:FD:82	2018-11-01	2018-11-01
B8:CE:F6	2020-01-09	2020-01-09
9C:F1:55	2021-12-02	2021-12-02
00:30:9E	2000-11-09	2015-09-27
F0:AF:50	2017-12-28	2017-12-28
00:24:B5	2008-12-17	2015-09-27
74:18:65	2015-07-23	2015-09-27
E4:08:E7	2021-03-06	2021-03-06
18:E1:DE	2021-06-01	2021-06-01
CC:CE:40	2010-08-15	2015-09-27
00:17:4C	2006-02-04	2015-09-27
D8:4F:B8	2016-04-27	2016-04-27
64:A2:F9	2018-02-11	2018-02-11
2C:BE:EB	2021-01-22	2021-01-22
00:27:20	2010-01-05	2015-09-27
CC:78:AB	2015-09-27	2015-09-27
00:1E:C8	2007-12-31	2015-09-27
00:23:F3	2008-10-25	2015-09-27
50:AB:3E	2016-03-16	2016-03-16
00:15:AE	2005-08-27	2015-09-27
10:FE:ED	2012-07-28	2015-09-27
D4:9F:DD	2021-12-07	2021-12-07
18:2B:05	2011-08-05	2015-09-27
E4:3E:D7	2016-07-14	2016-07-14
EC:8A:C4	2021-02-25	2021-02-25
00:15:40	2005-07-21	2016-04-27
00:07:04	2011-03-17	2020-10-10
00:12:E1	2004-11-19	2015-09-27
E0:D7:BA	2010-11-24	2015-10-07
00:D0:C4	2000-11-09	2015-09-27
00:26:98	2010-01-05	2015-09-27
4C:EB:42	2011-10-07	2015-09-27
00:D6:32	2011-11-26	2015-09-27
00:50:49	2000-11-09	2015-09-27
00:0E:48	2004-02-12	2015-09-27
00:15:D4	2005-09-23	2015-09-27
00:1B:1E	2007-01-16	2015-09-27
00:1F:A3	2008-01-20	2015-09-27
54:22:F8	2013-06-20	2015-09-27
A0:3B:E3	2016-07-14	2016-07-14
00:E0:7E	1980-01-01	2015-09-27
00:0B:45	2002-10-14	2015-09-27
44:AA:27	2011-03-17	2015-09-27
00:14:89	2005-05-07	2015-09-27
00:17:EC	2006-04-08	2015-10-07
00:1F:1C	2007-12-31	2015-09-27
DC:3C:2E	2011-10-19	2015-09-27
70:C7:6F	2014-11-11	2015-09-27
10:F0:05	2016-01-16	2016-01-16
C4:98:78	2019-09-24	2019-09-24
00:01:86	2000-11-09	2015-09-27
38:F1:35	2017-02-21	2017-02-21
00:20:6B	1980-01-01	2015-09-27
00:C0:61	1980-01-01	2015-09-27
00:05:AE	2001-06-04	2015-09-27
E4:A7:FD	2013-01-09	2015-09-27
00:20:3A	1980-01-01	2015-09-27
00:08:BA	2002-06-05	2015-09-27
00:21:B8	2008-10-25	2015-09-27
90:70:65	2017-02-21	2017-02-21
00:0F:5C	2004-02-12	2015-09-27
18:7C:81	2011-08-05	2015-09-27
EC:0E:D6	2012-04-08	2015-09-27
60:D9:C7	2014-01-12	2015-09-27
A4:8E:0A	2015-10-25	2015-10-25
CC:08:FB	2018-06-25	2018-06-25
50:38:2F	2020-03-05	2020-03-05
00:1E:F0	2007-12-31	2015-09-27
00:26:62	2010-01-05	2019-01-23
DC:54:D7	2019-03-29	2019-03-29
00:0B:81	2002-10-14	2015-09-27
00:1D:41	2007-08-18	2015-09-27
00:22:AE	2008-10-25	2015-09-27
AC:14:61	2012-01-01	2015-09-27
C0:C9:46	2012-05-01	2015-09-27
4C:B2:1C	2016-04-27	2016-04-27
20:36:5B	2017-11-02	2017-11-02
00:30:5F	2000-11-09	2015-09-27
00:80:A4	2000-11-09	2015-09-27
00:04:63	2000-12-04	2015-09-27
00:0A:60	2002-10-14	2015-09-27
00:0A:7A	2002-10-14	2015-09-27
00:11:55	2004-06-05	2015-09-27
00:1B:AF	2007-04-09	2015-09-27
B0:12:66	2012-06-14	2015-09-27
00:90:97	2000-11-09	2015-09-27
AA:00:01	2000-11-09	2015-09-27
5C:A9:33	2016-06-17	2016-06-17
58:FB:96	2020-12-02	2020-12-02
E4:C2:D1	2015-06-13	2015-10-12
2C:33:41	2021-12-09	2021-12-09
78:88:6D	2017-05-23	2017-05-23
00:04:43	2000-12-04	2015-09-27
64:EB:8C	2013-12-13	2015-09-27
44:37:6F	2010-02-21	2015-09-27
14:E4:EC	2011-11-26	2015-09-27
00:E0:DD	2000-11-09	2015-09-27
00:1B:DB	2007-04-09	2015-09-27
00:22:D5	2008-10-25	2015-09-27
8C:DC:02	2019-08-13	2019-08-13
00:1F:8E	2008-01-14	2015-09-27
00:07:CE	2001-10-24	2015-09-27
00:1C:D3	2007-06-16	2015-09-27
54:9B:12	2011-03-17	2016-05-31
2C:2D:48	2012-03-01	2016-01-16
00:9A:CD	2015-09-27	2015-09-27
00:03:F2	2000-11-09	2015-09-27
00:19:97	2006-09-25	2015-09-27
C4:C1:9F	2011-07-09	2015-09-27
48:9A:42	2015-07-23	2015-09-27
74:86:0B	2017-07-01	2017-07-01
3C:46:45	2022-01-20	2022-01-20
00:08:CF	2002-06-05	2015-09-27
00:0D:AE	2003-06-30	2015-09-27
00:1B:F5	2007-04-09	2015-09-27
1C:41:76	2019-04-26	2019-04-26
E4:3D:1A	2020-04-11	2020-04-11
B8:94:70	2021-07-10	2021-07-10
00:25:1A	2009-02-02	2015-09-27
BA:41:59	2018-12-01	2018-12-01
C4:12:34	2021-04-17	2021-04-17
00:10:00	1997-11-14	2015-09-27
00:06:32	2001-06-04	2015-09-27
58:D0:8F	2010-07-26	2015-09-27
4C:39:09	2014-03-11	2015-09-27
A0:14:3D	2013-07-29	2016-04-27
F4:02:28	2021-02-02	2021-02-02
00:14:E5	2005-06-17	2015-09-27
00:1A:E9	2006-12-30	2015-11-15
00:1E:21	2007-09-29	2016-04-11
0C:47:3D	2013-09-12	2015-09-27
38:18:4C	2019-04-22	2019-04-22
00:E0:D6	1980-01-01	2015-09-27
00:07:81	2001-10-24	2015-09-27
78:A2:A0	2010-03-28	2015-11-15
50:0E:6D	2010-11-24	2015-09-27
CC:C8:D7	2011-07-09	2015-09-27
18:4A:6F	2014-04-02	2016-04-27
FC:10:C6	2016-09-08	2016-09-08
C4:A1:0E	2022-03-08	2022-03-08
DC:B0:58	2013-01-09	2015-09-27
3C:7A:8A	2015-07-23	2015-09-27
80:50:F6	2018-02-18	2018-02-18
00:20:0C	1980-01-01	2015-09-27
00:20:1C	1980-01-01	2015-09-27
C0:1A:DA	2014-11-11	2015-09-27
D0:25:44	2015-07-23	2016-05-31
00:15:D5	2005-09-23	2015-09-27
00:23:64	2008-10-25	2015-09-27
6C:40:C6	2012-07-16	2019-01-07
70:CD:0D	2021-04-13	2021-04-13
44:1C:A8	2015-06-13	2015-10-12
94:BF:94	2020-03-04	2020-03-04
00:12:9E	2004-10-21	2015-09-27
34:7E:CA	2017-11-12	2017-11-12
98:6E:E8	2021-07-31	2021-07-31
00:02:22	2000-11-09	2015-09-27
00:D0:39	2000-11-09	2015-09-27
38:87:D5	2021-02-11	2021-02-11
00:20:5F	1980-01-01	2015-09-27
00:13:5A	2005-01-23	2015-09-27
60:39:1F	2010-01-05	2015-09-27
00:03:38	2000-11-09	2015-09-27
00:0A:53	2002-10-14	2015-09-27
E0:AA:B0	2012-05-26	2019-08-14
B0:89:00	2016-04-11	2016-04-11
E4:CA:12	2018-02-11	2018-02-11
00:00:7E	2000-11-09	2015-09-27
00:1F:C9	2008-02-02	2015-09-27
2C:44:FD	2013-03-10	2015-10-12
24:1F:A0	2015-05-23	2015-10-12
64:35:1C	2017-02-21	2017-02-21
18:41:FE	2020-04-23	2020-04-23
C8:94:02	2020-12-02	2020-12-02
00:A0:C6	1980-01-01	2016-04-11
00:14:EC	2005-06-17	2015-09-27
7C:02:BC	2012-06-14	2015-09-27
14:CC:20	2013-09-12	2015-09-27
C8:E7:D8	2014-07-13	2018-02-18
14:8C:4A	2021-03-13	2021-03-13
11:00:AA	2001-10-24	2002-06-05
00:21:FB	2008-10-25	2017-08-11
78:45:C4	2012-03-01	2019-07-01
54:E1:40	2015-02-19	2015-09-27
1C:CD:E5	2015-08-11	2015-09-27
34:80:0D	2018-04-05	2018-04-05
00:A0:95	1980-01-01	2015-09-27
24:0A:11	2014-01-12	2016-03-01
98:B6:E9	2016-09-22	2016-09-22
FC:B1:0D	2018-04-10	2018-04-10
78:64:C0	2021-01-26	2021-01-26
00:1B:9A	2007-03-01	2015-09-27
00:24:37	2008-11-09	2015-09-27
90:C9:9B	2015-07-31	2018-07-23
00:0A:90	2002-10-14	2015-09-27
00:0F:5F	2004-02-12	2015-09-27
00:17:1D	2006-01-27	2015-09-27
00:02:1C	2000-11-09	2015-09-27
00:15:F6	2005-10-01	2015-09-27
00:1E:74	2007-10-22	2015-10-25
00:1E:DE	2007-12-31	2015-09-27
00:24:60	2008-12-03	2015-09-27
B0:40:89	2016-10-12	2016-10-12
00:04:4A	2000-12-04	2015-09-27
00:0A:7D	2002-10-14	2015-09-27
00:13:BA	2005-02-17	2015-09-27
00:1D:76	2007-08-18	2015-09-27
00:21:FD	2008-10-25	2015-12-03
40:AC:8D	2012-04-08	2015-09-27
90:20:83	2013-09-12	2015-09-27
58:86:94	2020-09-16	2020-09-16
00:1B:3D	2007-01-26	2015-09-27
00:1C:A6	2007-06-16	2015-09-27
48:A9:1C	2017-12-28	2017-12-28
E4:90:FD	2019-12-20	2019-12-20
00:0A:B6	2002-10-14	2015-09-27
6C:0F:6A	2010-01-05	2015-09-27
30:B4:B8	2017-09-06	2017-09-06
08:00:46	2000-11-09	2015-09-27
00:1C:DF	2007-06-16	2015-09-27
DC:D3:21	2011-03-17	2015-10-12
28:BC:56	2015-09-27	2015-09-27
50:7A:C5	2019-04-29	2019-04-29
00:0D:79	2003-06-30	2015-09-27
68:28:BA	2014-01-12	2015-09-27
00:A0:61	1980-01-01	2015-09-27
00:A0:B2	1980-01-01	2015-09-27
00:17:84	2006-04-08	2016-05-19
A4:62:DF	2016-10-12	2016-10-12
00:09:F1	2002-06-05	2015-09-27
7C:69:6B	2018-06-25	2018-06-25
2C:A0:42	2020-04-15	2020-04-15
00:E0:FD	1997-11-14	2015-09-27
00:18:3A	2006-06-13	2016-04-11
84:18:26	2014-07-13	2015-09-27
E4:47:90	2016-10-12	2016-10-12
00:0D:EB	2004-02-12	2015-09-27
00:17:BA	2006-04-08	2015-09-27
00:26:74	2010-01-05	2019-12-07
C4:9E:41	2015-07-31	2015-09-27
04:8A:E1	2018-01-25	2018-01-25
00:03:07	2000-11-09	2015-09-27
38:A4:ED	2016-07-14	2016-08-26
00:1F:39	2007-12-31	2015-09-27
14:15:7C	2015-03-03	2015-09-27
00:E0:27	1980-01-01	2015-09-27
00:09:CE	2002-06-05	2015-09-27
88:53:2E	2010-04-27	2015-09-27
0C:92:4E	2011-05-07	2015-09-27
00:08:6C	2001-12-14	2015-09-27
00:1B:1C	2007-01-16	2015-09-27
E0:C0:D1	2017-02-21	2017-02-21
00:01:2E	2000-11-09	2015-09-27
00:26:8F	2010-01-05	2015-09-27
DC:CC:8D	2019-05-24	2019-05-24
00:06:73	2001-06-04	2015-09-27
00:1C:64	2007-05-13	2015-09-27
70:AA:B2	2012-01-01	2015-11-15
54:35:30	2013-11-12	2016-05-31
7C:F4:62	2021-03-16	2021-03-16
C0:6B:55	2021-07-29	2021-07-29
64:CF:13	2021-10-21	2021-10-21
00:16:79	2005-11-24	2015-09-27
7C:3B:D5	2010-01-05	2015-09-27
E4:57:A8	2013-01-16	2015-09-27
E0:B2:60	2020-05-19	2020-05-19
B8:8A:EC	2018-02-11	2018-02-11
A8:67:1E	2021-04-13	2021-04-13
00:04:4E	2000-12-04	2015-09-27
00:0B:87	2002-10-14	2015-09-27
78:8C:54	2010-07-26	2017-12-10
88:C6:26	2013-11-12	2016-08-26
DC:EF:09	2015-07-31	2015-09-27
50:70:43	2020-05-01	2020-05-01
94:3C:C6	2021-01-22	2021-01-22
00:0A:54	2002-10-14	2015-09-27
00:0D:C0	2004-02-12	2015-09-27
00:C6:10	2011-08-31	2017-10-11
88:87:DD	2013-01-09	2015-09-27
C0:B4:7D	2019-09-27	2019-09-27
00:D0:B9	2000-11-09	2015-09-27
1C:C3:16	2012-07-16	2015-09-27
AC:50:36	2013-07-29	2015-09-27
4C:C9:5E	2020-04-11	2020-04-11
00:26:B4	2010-01-05	2015-09-27
30:D9:D9	2017-12-28	2017-12-28
28:9E:97	2018-03-17	2018-03-17
74:EF:4B	2021-11-19	2021-11-19
00:40:96	1980-01-01	2015-09-27
00:0A:AF	2002-10-14	2015-09-27
00:12:1E	2004-08-14	2016-02-10
00:17:8F	2006-04-08	2015-09-27
00:18:99	2006-06-13	2015-09-27
EC:13:B2	2014-07-13	2015-09-27
90:94:0A	2018-09-21	2018-09-21
00:30:C8	2000-11-09	2015-09-27
00:0A:64	2002-10-14	2015-09-27
00:16:F3	2006-01-03	2015-09-27
B0:C8:AD	2010-01-05	2015-09-27
4C:02:89	2011-07-26	2015-09-27
C0:D0:26	2020-11-25	2020-11-25
00:20:0F	1980-01-01	2015-09-27
00:05:80	2001-06-04	2015-09-27
00:06:44	2001-06-04	2018-04-22
10:77:B1	2013-03-10	2017-02-21
00:05:BC	2001-06-04	2015-09-27
04:84:8A	2013-06-20	2017-07-01
78:10:53	2021-01-08	2021-01-08
00:0E:12	2004-02-12	2015-09-27
00:1B:10	2007-01-11	2015-09-27
70:0B:C0	2012-05-01	2015-09-27
10:6F:EF	2012-07-16	2015-09-27
B0:7E:70	2016-01-02	2016-01-02
00:02:ED	2000-11-09	2015-09-27
00:0F:2B	2004-02-12	2015-09-27
C4:73:1E	2012-05-26	2016-05-31
00:29:26	2015-10-07	2016-08-26
00:02:80	2000-11-09	2015-09-27
00:1E:85	2007-10-22	2015-09-27
18:06:75	2010-03-14	2015-09-27
D8:C7:C8	2010-11-24	2018-10-30
0C:B5:27	2018-06-25	2018-06-25
00:13:93	2005-02-06	2015-09-27
00:1C:3E	2007-05-13	2015-09-27
74:54:27	2017-02-21	2017-02-21
64:58:AD	2018-08-21	2018-08-21
F0:57:A6	2021-05-11	2021-05-11
00:0B:FE	2003-02-07	2015-09-27
00:1B:A9	2007-03-01	2015-09-27
E4:F9:39	2015-01-23	2015-09-27
78:D3:ED	2021-05-07	2021-05-07
00:50:EA	2000-11-09	2015-09-27
00:D0:DF	2000-11-09	2015-09-27
00:15:EA	2005-09-23	2015-09-27
00:24:89	2008-12-16	2015-09-27
84:57:33	2019-04-10	2019-04-10
00:05:BA	2001-06-04	2015-09-27
00:15:CA	2005-09-09	2015-09-27
00:23:5E	2008-10-25	2015-09-27
1C:27:04	2018-12-31	2018-12-31
A8:C2:52	2019-06-28	2019-06-28
A8:42:A7	2020-11-17	2020-11-17
00:50:23	2000-11-09	2015-09-27
00:07:A1	2001-10-24	2015-09-27
00:18:6F	2006-06-13	2015-09-27
E8:DF:F2	2010-01-05	2015-09-27
00:40:E2	1980-01-01	2015-09-27
00:06:07	2001-06-04	2015-09-27
50:79:5B	2011-03-17	2015-09-27
94:E9:EE	2020-01-10	2020-01-10
E8:CC:32	2011-05-07	2015-09-27
48:61:A3	2011-08-05	2015-09-27
90:EE:D9	2016-04-01	2016-04-01
00:10:11	1997-11-14	2015-09-27
F4:49:55	2019-10-25	2019-10-25
00:20:74	1980-01-01	2015-09-27
00:23:3C	2008-10-25	2015-09-27
00:23:5D	2008-10-25	2015-09-27
30:D1:6B	2018-04-22	2018-04-22
9C:9D:7E	2020-06-23	2020-06-23
00:E0:03	1997-11-14	2015-09-27
00:80:FF	2000-11-09	2015-09-27
02:07:01	1980-01-01	2015-09-27
00:1A:DC	2006-12-30	2015-09-27
00:1C:D6	2007-06-16	2015-09-27
68:69:F2	2012-07-28	2015-09-27
E8:E8:75	2013-01-09	2016-09-08
B0:5C:16	2021-12-15	2021-12-15
00:10:6A	1997-11-14	2015-09-27
00:26:D7	2010-01-05	2015-09-27
D8:C4:E9	2015-07-31	2015-09-27
54:77:8A	2020-06-09	2020-06-09
00:80:69	1980-01-01	2015-09-27
08:A9:5A	2011-10-07	2015-11-15
A0:22:DE	2020-05-14	2021-07-27
00:10:8A	1998-04-22	2015-09-27
00:30:46	2000-11-09	2015-09-27
00:1D:B6	2007-08-18	2015-09-27
44:87:23	2015-10-25	2015-10-25
00:19:10	2006-07-19	2015-09-27
C4:4B:D1	2014-04-22	2015-09-27
84:BE:52	2016-05-31	2016-05-31
C0:6D:ED	2022-01-19	2022-01-19
C0:ED:E5	2022-01-28	2022-01-28
00:03:14	2000-11-09	2015-09-27
00:30:2F	2000-11-09	2015-09-27
BC:2F:3D	2016-11-26	2016-11-26
DC:D3:A2	2017-12-28	2017-12-28
B4:F2:67	2021-11-12	2021-11-12
00:1B:AA	2007-04-09	2015-09-27
A0:5A:A4	2011-10-14	2015-09-27
70:B3:D5	2014-01-12	2016-04-27
A8:40:7D	2020-09-10	2020-09-10
00:13:AE	2005-02-17	2015-09-27
0C:FC:83	2011-05-07	2015-09-27
00:30:DF	2000-11-09	2015-09-27
00:06:BD	2001-06-04	2015-09-27
00:1F:75	2008-01-07	2015-09-27
00:24:AD	2008-12-16	2015-09-27
08:18:4C	2010-01-05	2015-09-27
D0:C4:2F	2013-09-12	2015-09-27
E4:7E:66	2016-01-25	2016-01-25
80:16:09	2019-08-29	2019-08-29
E0:E2:E6	2020-09-05	2020-09-05
00:01:39	2000-11-09	2015-09-27
A4:09:CB	2013-09-22	2015-09-27
00:B8:B3	2018-07-24	2018-07-24
A4:7B:1A	2020-12-22	2020-12-22
00:80:7D	2000-11-09	2015-09-27
00:0D:59	2003-06-01	2015-09-27
00:1C:0D	2007-04-09	2015-09-27
18:C8:E7	2013-09-12	2015-09-27
1C:B9:C4	2016-03-16	2016-03-16
00:08:AD	2001-12-14	2015-09-27
00:19:CE	2006-09-25	2015-09-27
00:1D:84	2007-08-18	2015-09-27
A4:F1:E8	2015-12-03	2015-12-03
20:AC:9C	2020-09-24	2020-09-24
D4:5A:3F	2022-02-23	2022-02-23
00:0A:D6	2002-10-14	2015-09-27
2C:3E:CF	2014-01-12	2015-09-27
00:5C:86	2017-05-23	2017-05-23
B4:62:38	2012-04-08	2015-09-27
2C:18:75	2018-04-05	2018-04-05
08:B3:AF	2019-04-18	2019-04-18
00:09:79	2002-06-05	2015-09-27
74:0A:BC	2010-11-24	2017-03-26
CC:08:8D	2016-07-14	2016-07-14
14:11:14	2018-07-25	2018-07-25
04:E7:7E	2020-09-28	2020-09-28
D8:BE:1F	2021-06-24	2021-06-24
00:1E:E0	2007-12-31	2020-04-16
68:51:B7	2013-01-09	2015-09-27
9C:31:78	2013-01-09	2015-09-27
28:FE:DE	2017-12-28	2017-12-28
00:08:29	2001-12-14	2019-08-07
90:B0:ED	2016-03-01	2016-03-01
5C:17:CF	2019-11-09	2019-11-09
CC:3E:79	2022-01-25	2022-01-25
08:00:67	2000-11-09	2015-09-27
C8:1A:FE	2011-09-24	2015-09-27
FC:5B:26	2011-11-26	2015-09-27
F4:69:42	2020-04-03	2020-04-03
C8:D2:C1	2010-01-05	2015-09-27
E0:4B:45	2015-02-07	2015-09-27
50:5D:7A	2021-04-20	2021-04-20
0C:AE:BD	2021-11-09	2021-11-09
00:A0:A3	1980-01-01	2015-09-27
00:0E:13	2004-02-12	2015-09-27
04:62:D7	2011-07-09	2015-09-27
00:40:26	1980-01-01	2015-09-27
80:20:AF	2012-01-18	2015-09-27
DC:6F:00	2013-05-11	2015-09-27
00:30:FB	2000-11-09	2015-09-27
00:07:88	2001-10-24	2015-09-27
00:0A:F5	2002-10-14	2015-09-27
80:19:67	2014-08-20	2015-09-27
28:76:CD	2015-09-27	2015-09-27
A0:3D:6F	2016-09-03	2016-09-03
38:6A:77	2019-11-05	2019-11-05
AC:37:28	2020-09-12	2020-09-12
00:40:09	1980-01-01	2015-09-27
00:60:72	2000-11-09	2015-09-27
70:BF:92	2018-12-04	2018-12-04
B4:B7:42	2021-12-15	2021-12-15
00:25:E4	2010-01-05	2015-09-27
48:34:3D	2010-01-05	2015-09-27
38:E0:8E	2012-01-19	2015-09-27
10:66:82	2013-03-10	2015-09-27
AC:CA:8E	2013-06-20	2015-09-27
00:16:F7	2006-01-03	2015-09-27
0C:B4:EF	2012-04-08	2015-09-27
78:0A:C7	2015-09-27	2015-09-27
F0:68:65	2019-04-29	2019-04-29
84:C8:07	2019-07-10	2019-07-10
00:00:A5	1980-01-01	2015-09-27
00:13:29	2005-01-23	2015-09-27
00:19:09	2006-07-18	2015-09-27
CC:69:B0	2010-01-05	2015-09-27
64:D1:A3	2011-03-17	2015-09-27
88:53:D4	2011-06-05	2015-09-27
78:48:2C	2021-11-23	2021-11-23
00:50:F1	2000-11-09	2020-06-04
00:D0:AF	2000-11-09	2015-09-27
00:0F:79	2004-02-12	2015-09-27
00:26:44	2010-01-05	2015-09-27
18:17:14	2010-01-05	2015-09-27
14:7D:C5	2011-07-09	2015-09-27
30:C8:2A	2013-01-09	2016-03-01
F4:CD:90	2013-05-11	2015-09-27
28:F0:33	2019-12-20	2019-12-20
00:C0:E9	1980-01-01	2015-09-27
00:30:F8	2000-11-09	2015-09-27
00:D0:22	2000-11-09	2015-09-27
00:08:84	2001-12-14	2015-09-27
00:11:A9	2004-06-30	2015-09-27
00:16:C4	2005-12-15	2015-09-27
D0:BE:2C	2013-01-16	2015-09-27
68:FB:7E	2016-03-01	2016-03-01
98:29:A6	2017-09-15	2017-09-15
30:7B:AC	2017-10-31	2017-10-31
04:E5:6E	2018-12-28	2018-12-28
38:68:A4	2019-09-24	2019-09-24
00:20:F3	1980-01-01	2015-09-27
FC:9F:E1	2014-07-13	2015-09-27
00:16:7C	2005-11-24	2015-09-27
28:C2:DD	2015-01-23	2015-10-25
FC:8F:90	2015-02-07	2017-02-21
28:66:E3	2018-04-05	2018-04-05
00:40:AE	1980-01-01	2015-09-27
00:23:75	2008-10-25	2016-05-19
00:25:86	2009-03-14	2015-09-27
00:06:2D	2001-06-04	2015-09-27
00:17:B9	2006-04-08	2015-09-27
00:1A:3D	2006-11-29	2015-09-27
00:1F:B4	2008-02-02	2015-09-27
F8:0B:D0	2013-01-09	2015-09-27
F0:42:1C	2016-04-27	2016-04-27
78:AA:82	2020-01-23	2020-01-23
10:74:6F	2020-04-25	2020-04-25
84:06:FA	2021-01-27	2021-01-27
50:5A:C6	2013-03-10	2015-09-27
78:E2:BD	2019-01-18	2019-01-18
78:2A:79	2019-05-14	2019-05-14
A0:A8:CD	2013-05-11	2015-09-27
00:30:42	2000-11-09	2015-09-27
00:0E:A7	2004-02-12	2015-09-27
00:33:6C	2010-07-01	2015-09-27
2C:00:F7	2012-03-01	2015-09-27
F0:0E:1D	2017-12-28	2017-12-28
C4:70:AB	2020-12-05	2020-12-05
00:30:F1	2000-11-09	2019-07-01
00:1C:B9	2007-06-16	2015-09-27
00:0F:C9	2004-04-03	2015-09-27
00:18:CC	2006-07-01	2015-09-27
00:C0:32	1980-01-01	2015-09-27
00:0C:80	2003-04-11	2015-09-27
00:20:65	1980-01-01	2015-09-27
94:B5:55	2021-11-30	2021-11-30
00:30:68	2000-11-09	2015-09-27
00:1D:0C	2007-06-25	2015-09-27
00:25:7A	2009-03-14	2015-09-27
EC:C4:0D	2018-06-25	2018-06-25
E8:48:B8	2020-09-24	2020-09-24
98:23:4E	2016-06-11	2016-06-11
